name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,area,floor_count,bedroom_count,bathroom_count,latitude,longitude,price,is_market_coverage
Căn hộ chung cư Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bắc Ninh,Trung tâm,,,,45.0,3.0,2.0,4.0,21.18653,106.098084,1576481497,True
Căn hộ chung cư Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bắc Ninh,Trung tâm,,,,60.0,3.0,4.0,4.0,21.184576,106.076082,2245074641,True
Căn hộ chung cư Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bắc Ninh,Trung tâm,,,,80.0,2.0,2.0,4.0,21.191976,106.08177,2542256691,True
Căn hộ chung cư Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bắc Ninh,Trung tâm,,,,120.0,5.0,2.0,2.0,21.192539,106.058786,3873156720,True
Căn hộ chung cư Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bắc Ninh,Trung tâm,,,,180.0,2.0,5.0,3.0,21.205247,106.097102,6533826552,True
Nhà Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bắc Ninh,Trung tâm,,,,45.0,3.0,5.0,1.0,21.183666,106.081845,2298201084,True
Nhà Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bắc Ninh,Trung tâm,,,,60.0,4.0,3.0,1.0,21.195875,106.086064,3452158579,True
Nhà Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bắc Ninh,Trung tâm,,,,80.0,5.0,1.0,2.0,21.172014,106.07175,4399459498,True
Nhà Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bắc Ninh,Trung tâm,,,,120.0,3.0,3.0,4.0,21.183042,106.100128,6162538267,True
Nhà Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bắc Ninh,Trung tâm,,,,180.0,4.0,3.0,1.0,21.167565,106.065289,9229624869,True
Shophouse Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bắc Ninh,Trung tâm,,,,45.0,1.0,5.0,4.0,21.197955,106.091252,3392077026,True
Shophouse Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bắc Ninh,Trung tâm,,,,60.0,1.0,3.0,4.0,21.17403,106.053413,4335406961,True
Shophouse Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bắc Ninh,Trung tâm,,,,80.0,1.0,4.0,2.0,21.194647,106.052115,5990115723,True
Shophouse Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bắc Ninh,Trung tâm,,,,120.0,5.0,4.0,2.0,21.193968,106.085494,9826562769,True
Shophouse Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bắc Ninh,Trung tâm,,,,180.0,4.0,5.0,1.0,21.204693,106.059437,14570149710,True
Đất Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Bắc Ninh,Trung tâm,,,,45.0,0.0,0.0,0.0,21.180466,106.085988,2023400518,True
Đất Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Bắc Ninh,Trung tâm,,,,60.0,0.0,0.0,0.0,21.189972,106.058899,2622849343,True
Đất Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Bắc Ninh,Trung tâm,,,,80.0,0.0,0.0,0.0,21.196061,106.083169,3550843965,True
Đất Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Bắc Ninh,Trung tâm,,,,120.0,0.0,0.0,0.0,21.205815,106.065025,5332478664,True
Đất Trung tâm Bắc Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Bắc Ninh,Trung tâm,,,,180.0,0.0,0.0,0.0,21.174654,106.1003,8049957861,True
Biệt thự/Nhà liền kề Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bến Tre,Trung tâm,,,,45.0,1.0,5.0,3.0,10.267245,106.362217,1512879133,True
Biệt thự/Nhà liền kề Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bến Tre,Trung tâm,,,,60.0,3.0,3.0,2.0,10.262621,106.383644,2104592000,True
Biệt thự/Nhà liền kề Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bến Tre,Trung tâm,,,,80.0,1.0,3.0,1.0,10.249533,106.355512,2563565994,True
Biệt thự/Nhà liền kề Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bến Tre,Trung tâm,,,,120.0,3.0,3.0,3.0,10.228517,106.396265,4299609863,True
Biệt thự/Nhà liền kề Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bến Tre,Trung tâm,,,,180.0,1.0,4.0,2.0,10.248486,106.392006,5918910617,True
Căn hộ chung cư Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bến Tre,Trung tâm,,,,45.0,3.0,4.0,2.0,10.226227,106.372485,882089610,True
Căn hộ chung cư Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bến Tre,Trung tâm,,,,60.0,2.0,2.0,1.0,10.239093,106.356438,1149683990,True
Căn hộ chung cư Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bến Tre,Trung tâm,,,,80.0,2.0,2.0,1.0,10.239935,106.370792,1571034114,True
Căn hộ chung cư Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bến Tre,Trung tâm,,,,120.0,2.0,2.0,2.0,10.246307,106.370468,2129641237,True
Căn hộ chung cư Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bến Tre,Trung tâm,,,,180.0,4.0,1.0,2.0,10.22751,106.375563,3330295252,True
Nhà Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bến Tre,Trung tâm,,,,45.0,2.0,1.0,4.0,10.261203,106.352697,1322775536,True
Nhà Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bến Tre,Trung tâm,,,,60.0,5.0,5.0,3.0,10.26669,106.37508,1887151812,True
Nhà Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bến Tre,Trung tâm,,,,80.0,2.0,2.0,2.0,10.230825,106.393076,2175972362,True
Nhà Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bến Tre,Trung tâm,,,,120.0,2.0,4.0,4.0,10.227854,106.37314,3685865329,True
Nhà Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bến Tre,Trung tâm,,,,180.0,5.0,1.0,3.0,10.263924,106.398271,5791150856,True
Shophouse Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bến Tre,Trung tâm,,,,45.0,1.0,3.0,2.0,10.266667,106.386235,1709843002,True
Shophouse Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bến Tre,Trung tâm,,,,60.0,2.0,2.0,4.0,10.246451,106.376003,2534260809,True
Shophouse Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bến Tre,Trung tâm,,,,80.0,2.0,5.0,3.0,10.222775,106.354081,3463241255,True
Shophouse Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bến Tre,Trung tâm,,,,120.0,1.0,3.0,2.0,10.261755,106.357669,4717978148,True
Shophouse Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bến Tre,Trung tâm,,,,180.0,3.0,5.0,2.0,10.267034,106.363084,8373062709,True
Đất Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Đất,Bến Tre,Trung tâm,,,,45.0,0.0,0.0,0.0,10.242918,106.394392,1177255709,True
Đất Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Đất,Bến Tre,Trung tâm,,,,60.0,0.0,0.0,0.0,10.251276,106.362269,1516021896,True
Đất Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Đất,Bến Tre,Trung tâm,,,,80.0,0.0,0.0,0.0,10.244256,106.398336,2030727094,True
Đất Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Đất,Bến Tre,Trung tâm,,,,120.0,0.0,0.0,0.0,10.253693,106.35355,3133301691,True
Đất Trung tâm Bến Tre,Coverage row generated from market priors and Hugging Face schema.,Đất,Bến Tre,Trung tâm,,,,180.0,0.0,0.0,0.0,10.219323,106.396345,4209143225,True
Biệt thự/Nhà liền kề Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Dương,Dĩ An,,,,45.0,2.0,3.0,1.0,10.987685,106.652572,3421030196,True
Biệt thự/Nhà liền kề Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Dương,Dĩ An,,,,60.0,2.0,2.0,3.0,10.999718,106.651403,4817239501,True
Biệt thự/Nhà liền kề Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Dương,Dĩ An,,,,80.0,3.0,3.0,4.0,10.956608,106.6759,6505641628,True
Biệt thự/Nhà liền kề Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Dương,Dĩ An,,,,120.0,1.0,5.0,4.0,10.976564,106.640269,9843352711,True
Biệt thự/Nhà liền kề Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Dương,Dĩ An,,,,180.0,4.0,2.0,1.0,10.999534,106.671639,14386929873,True
Căn hộ chung cư Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Dương,Dĩ An,,,,45.0,2.0,5.0,4.0,10.980834,106.650348,1998797320,True
Căn hộ chung cư Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Dương,Dĩ An,,,,60.0,5.0,3.0,2.0,10.982648,106.646141,2715505063,True
Căn hộ chung cư Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Dương,Dĩ An,,,,80.0,5.0,3.0,2.0,10.961504,106.641531,3439254912,True
Căn hộ chung cư Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Dương,Dĩ An,,,,120.0,4.0,1.0,2.0,10.985907,106.662291,4993688648,True
Căn hộ chung cư Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Dương,Dĩ An,,,,180.0,2.0,1.0,3.0,10.998126,106.64836,7474209117,True
Nhà Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Dương,Dĩ An,,,,45.0,5.0,5.0,4.0,10.96842,106.639982,3304055965,True
Nhà Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Dương,Dĩ An,,,,60.0,5.0,5.0,3.0,10.959566,106.662373,4491772365,True
Nhà Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Dương,Dĩ An,,,,80.0,1.0,4.0,3.0,10.992515,106.642682,5206151930,True
Nhà Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Dương,Dĩ An,,,,120.0,5.0,5.0,3.0,10.977338,106.670569,9337142375,True
Nhà Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Dương,Dĩ An,,,,180.0,4.0,4.0,4.0,10.956612,106.661415,12038802654,True
Shophouse Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Dương,Dĩ An,,,,45.0,4.0,5.0,3.0,10.964675,106.672832,4637405681,True
Shophouse Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Dương,Dĩ An,,,,60.0,5.0,1.0,3.0,10.975927,106.670452,6319830576,True
Shophouse Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Dương,Dĩ An,,,,80.0,4.0,3.0,1.0,10.99572,106.641446,7519577938,True
Shophouse Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Dương,Dĩ An,,,,120.0,3.0,2.0,4.0,10.960879,106.649153,11967545006,True
Shophouse Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Dương,Dĩ An,,,,180.0,2.0,3.0,2.0,10.969624,106.629961,15762247260,True
Đất Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Dương,Dĩ An,,,,45.0,0.0,0.0,0.0,10.96734,106.638325,2618946947,True
Đất Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Dương,Dĩ An,,,,60.0,0.0,0.0,0.0,10.981746,106.635549,3141856344,True
Đất Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Dương,Dĩ An,,,,80.0,0.0,0.0,0.0,10.982267,106.659694,4519440601,True
Đất Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Dương,Dĩ An,,,,120.0,0.0,0.0,0.0,10.965261,106.648641,6907911666,True
Đất Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Dương,Dĩ An,,,,180.0,0.0,0.0,0.0,10.985505,106.651362,10078266583,True
Biệt thự/Nhà liền kề Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Định,Trung tâm,,,,45.0,2.0,3.0,3.0,13.759937,109.197376,1874880890,True
Biệt thự/Nhà liền kề Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Định,Trung tâm,,,,60.0,2.0,3.0,2.0,13.769773,109.195083,2453871316,True
Biệt thự/Nhà liền kề Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Định,Trung tâm,,,,80.0,5.0,2.0,4.0,13.768761,109.210273,3902365225,True
Biệt thự/Nhà liền kề Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Định,Trung tâm,,,,120.0,5.0,3.0,4.0,13.790738,109.214585,5507753529,True
Biệt thự/Nhà liền kề Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Định,Trung tâm,,,,180.0,4.0,3.0,2.0,13.762474,109.200223,7704973632,True
Căn hộ chung cư Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Định,Trung tâm,,,,45.0,1.0,3.0,3.0,13.791994,109.242288,995760707,True
Căn hộ chung cư Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Định,Trung tâm,,,,60.0,1.0,4.0,1.0,13.758616,109.227859,1419130473,True
Căn hộ chung cư Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Định,Trung tâm,,,,80.0,2.0,1.0,1.0,13.805473,109.220853,1703145851,True
Căn hộ chung cư Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Định,Trung tâm,,,,120.0,2.0,4.0,3.0,13.778276,109.234028,2733182108,True
Căn hộ chung cư Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Định,Trung tâm,,,,180.0,4.0,1.0,4.0,13.761335,109.228613,3893976369,True
Nhà Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Định,Trung tâm,,,,45.0,4.0,1.0,1.0,13.797939,109.232166,1551134581,True
Nhà Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Định,Trung tâm,,,,60.0,1.0,5.0,1.0,13.764192,109.240846,1844500563,True
Nhà Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Định,Trung tâm,,,,80.0,4.0,3.0,3.0,13.794891,109.20989,2876321457,True
Nhà Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Định,Trung tâm,,,,120.0,5.0,2.0,2.0,13.795735,109.211715,4289432128,True
Nhà Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Nhà,Bình Định,Trung tâm,,,,180.0,2.0,2.0,4.0,13.781279,109.213837,5936995049,True
Shophouse Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Định,Trung tâm,,,,45.0,1.0,3.0,1.0,13.802883,109.195598,1957618164,True
Shophouse Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Định,Trung tâm,,,,60.0,5.0,4.0,2.0,13.790994,109.207627,3181523634,True
Shophouse Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Định,Trung tâm,,,,80.0,5.0,1.0,3.0,13.796594,109.21926,4339633295,True
Shophouse Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Định,Trung tâm,,,,120.0,4.0,3.0,4.0,13.799619,109.196333,6437944974,True
Shophouse Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Bình Định,Trung tâm,,,,180.0,2.0,4.0,4.0,13.804191,109.226323,9050791267,True
Đất Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Định,Trung tâm,,,,45.0,0.0,0.0,0.0,13.769514,109.216133,1287070344,True
Đất Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Định,Trung tâm,,,,60.0,0.0,0.0,0.0,13.804298,109.195897,1763856193,True
Đất Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Định,Trung tâm,,,,80.0,0.0,0.0,0.0,13.79413,109.238065,2197951302,True
Đất Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Định,Trung tâm,,,,120.0,0.0,0.0,0.0,13.783799,109.214414,3516342564,True
Đất Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Định,Trung tâm,,,,180.0,0.0,0.0,0.0,13.768053,109.227323,5362728005,True
